bps_model_id,state_class_source,state_class_to,transition_type_id,probability,return_interval(years),age_reset,tst_min
13710_32_36_37_45_98,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,Yes,0
13710_32_36_37_45_98,Mid1:CLS,Mid1:OPN,Wind or Weather or Stress,0.004,250,Yes,0
13710_32_36_37_45_98,Mid1:OPN,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13710_32_36_37_45_98,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,10
13710_32_36_37_45_98,Mid1:OPN,Mid1:OPN,Surface Fire,0.2,5,No,0
13710_44,Early1:ALL,Early1:ALL,Mixed Fire,0.04,25,No,0
13710_44,Early1:ALL,Early1:ALL,Replacement Fire,0.02,50,Yes,0
13710_44,Early1:ALL,Early1:ALL,Surface Fire,0.2,5,No,0
13710_44,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,10
13710_44,Late1:CLS,Early1:ALL,Insects or Disease,0.005,200,Yes,0
13710_44,Late1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13710_44,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.007,143,Yes,0
13710_44,Late1:CLS,Late1:CLS,Surface Fire,0.2,5,No,0
13710_44,Late1:CLS,Late1:OPN,Insects or Disease,0.015,67,Yes,0
13710_44,Late1:CLS,Late1:OPN,Mixed Fire,0.02,50,Yes,0
13710_44,Late1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13710_44,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,20
13710_44,Late1:OPN,Late1:OPN,Mixed Fire,0.02,50,No,0
13710_44,Late1:OPN,Late1:OPN,Surface Fire,0.2,5,No,0
13710_44,Late1:OPN,Mid1:OPN,Insects or Disease,0.005,200,Yes,0
13710_44,Mid1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13710_44,Mid1:CLS,Mid1:CLS,Surface Fire,0.2,5,No,0
13710_44,Mid1:CLS,Mid1:OPN,Insects or Disease,0.02,50,Yes,0
13710_44,Mid1:CLS,Mid1:OPN,Mixed Fire,0.04,25,Yes,0
13710_44,Mid1:CLS,Mid1:OPN,Wind or Weather or Stress,0.004,250,Yes,0
13710_44,Mid1:OPN,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13710_44,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,10
13710_44,Mid1:OPN,Mid1:OPN,Surface Fire,0.2,5,No,0
13720_46_99,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13720_46_99,Early1:ALL,Early1:ALL,Surface Fire,0.14,7,No,0
13720_46_99,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,14
13720_46_99,Late1:CLS,Early1:ALL,Insects or Disease,0.005,200,Yes,0
13720_46_99,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13720_46_99,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13720_46_99,Late1:CLS,Late1:CLS,Surface Fire,0.05,20,No,0
13720_46_99,Late1:CLS,Late1:OPN,Mixed Fire,0.01,100,Yes,0
13720_46_99,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.01,100,Yes,0
13720_46_99,Late1:OPN,Early1:ALL,Insects or Disease,0.003,333,Yes,0
13720_46_99,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13720_46_99,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13720_46_99,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,15
13720_46_99,Late1:OPN,Late1:OPN,Surface Fire,0.17,6,No,0
13720_46_99,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13720_46_99,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13720_46_99,Mid1:CLS,Mid1:CLS,Surface Fire,0.05,20,No,0
13720_46_99,Mid1:CLS,Mid1:OPN,Mixed Fire,0.05,20,Yes,0
13720_46_99,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13720_46_99,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.004,250,Yes,0
13720_46_99,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,12
13720_46_99,Mid1:OPN,Mid1:OPN,Surface Fire,0.17,6,No,0
13730_63_64,Early1:ALL,Early1:ALL,Replacement Fire,0.0005,"2,000",Yes,0
13730_63_64,Early1:ALL,Mid2:OPN,Alternative Succession,0.015,67,Yes,0
13730_63_64,Late1:CLS,Early1:ALL,Replacement Fire,0.0007,"1,429",Yes,0
13730_63_64,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.0005,"2,000",Yes,0
13730_63_64,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.004,250,No,0
13730_63_64,Late1:CLS,Late2:CLS,Alternative Succession,0.015,67,Yes,0
13730_63_64,Late1:CLS,Mid2:OPN,Insects or Disease,0.004,250,Yes,0
13730_63_64,Late2:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13730_63_64,Late2:CLS,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13730_63_64,Mid1:CLS,Early1:ALL,Replacement Fire,0.0007,"1,429",Yes,0
13730_63_64,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.0007,"1,429",Yes,0
13730_63_64,Mid1:CLS,Mid1:CLS,Wind or Weather or Stress,0.004,250,No,0
13730_63_64,Mid1:CLS,Mid2:OPN,Insects or Disease,0.005,200,Yes,0
13730_63_64,Mid2:OPN,Early1:ALL,Replacement Fire,0.0005,"2,000",Yes,0
13730_63_64,Mid2:OPN,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13730_63_64,Mid2:OPN,Mid2:OPN,Wind or Weather or Stress,0.004,250,No,0
13730_65_66,Early1:ALL,Early1:ALL,Replacement Fire,0.0005,"2,000",Yes,0
13730_65_66,Early1:ALL,Mid2:OPN,Alternative Succession,0.015,67,Yes,0
13730_65_66,Late1:CLS,Early1:ALL,Replacement Fire,0.0007,"1,429",Yes,0
13730_65_66,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13730_65_66,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.004,250,No,0
13730_65_66,Late1:CLS,Late2:CLS,Alternative Succession,0.02,50,Yes,0
13730_65_66,Late1:CLS,Mid2:OPN,Insects or Disease,0.004,250,Yes,0
13730_65_66,Late2:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13730_65_66,Late2:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13730_65_66,Mid1:CLS,Early1:ALL,Replacement Fire,0.0007,"1,429",Yes,0
13730_65_66,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.0007,"1,429",Yes,0
13730_65_66,Mid1:CLS,Mid1:CLS,Wind or Weather or Stress,0.004,250,No,0
13730_65_66,Mid1:CLS,Mid2:OPN,Insects or Disease,0.005,200,Yes,0
13730_65_66,Mid2:OPN,Early1:ALL,Replacement Fire,0.0005,"2,000",Yes,0
13730_65_66,Mid2:OPN,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13730_65_66,Mid2:OPN,Mid2:OPN,Wind or Weather or Stress,0.004,250,No,0
13740_64_65_66,Early1:ALL,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13740_64_65_66,Early1:ALL,Mid2:CLS,Alternative Succession,0.015,67,Yes,0
13740_64_65_66,Late1:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13740_64_65_66,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13740_64_65_66,Late1:CLS,Late1:CLS,Wind or Weather or Stress,0.004,250,No,0
13740_64_65_66,Late1:CLS,Late2:CLS,Alternative Succession,0.015,67,Yes,0
13740_64_65_66,Late1:CLS,Mid2:CLS,Insects or Disease,0.004,250,Yes,0
13740_64_65_66,Late2:CLS,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13740_64_65_66,Late2:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13740_64_65_66,Mid1:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13740_64_65_66,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13740_64_65_66,Mid1:CLS,Mid1:CLS,Wind or Weather or Stress,0.004,250,No,0
13740_64_65_66,Mid1:CLS,Mid2:CLS,Insects or Disease,0.005,200,Yes,0
13740_64_65_66,Mid2:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13740_64_65_66,Mid2:CLS,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13750_60,Early1:ALL,Early1:ALL,Replacement Fire,0.2,5,Yes,0
13750_60,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13750_60,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13750_60,Late1:OPN,Late1:OPN,Surface Fire,0.2,5,No,0
13750_60,Late1:OPN,Late2:CLS,Alternative Succession,1.0,1,Yes,50
13750_60,Late1:OPN,Mid2:OPN,Mixed Fire,0.02,50,Yes,0
13750_60,Late2:CLS,Early1:ALL,Replacement Fire,0.001,"1,000",Yes,0
13750_60,Late2:CLS,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13750_60,Late2:CLS,Late2:CLS,Surface Fire,0.002,500,No,0
13750_60,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13750_60,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13750_60,Mid1:OPN,Mid2:OPN,Mixed Fire,0.01,100,Yes,0
13750_60,Mid1:OPN,Mid2:OPN,Surface Fire,0.2,5,Yes,0
13750_60,Mid2:OPN,Early1:ALL,Replacement Fire,0.002,500,Yes,0
13750_60,Mid2:OPN,Early1:ALL,Wind or Weather or Stress,0.002,500,Yes,0
13750_60,Mid2:OPN,Mid1:OPN,Alternative Succession,1.0,1,Yes,15
13750_60,Mid2:OPN,Mid1:OPN,Mixed Fire,0.02,50,Yes,0
13750_60,Mid2:OPN,Mid2:OPN,Surface Fire,0.2,5,No,0
13760_48_53_57_61,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13760_48_53_57_61,Early1:ALL,Early1:ALL,Surface Fire,0.15,7,No,0
13760_48_53_57_61,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,13
13760_48_53_57_61,Late1:CLS,Early1:ALL,Insects or Disease,0.003,333,Yes,0
13760_48_53_57_61,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13760_48_53_57_61,Late1:CLS,Late1:CLS,Surface Fire,0.04,25,No,0
13760_48_53_57_61,Late1:CLS,Late1:OPN,Mixed Fire,0.01,100,Yes,0
13760_48_53_57_61,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.01,100,Yes,0
13760_48_53_57_61,Late1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13760_48_53_57_61,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.001,"1,000",Yes,0
13760_48_53_57_61,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,20
13760_48_53_57_61,Late1:OPN,Late1:OPN,Mixed Fire,0.01,100,No,0
13760_48_53_57_61,Late1:OPN,Late1:OPN,Surface Fire,0.15,7,No,0
13760_48_53_57_61,Late1:OPN,Late1:OPN,Wind or Weather or Stress,0.005,200,No,0
13760_48_53_57_61,Mid1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13760_48_53_57_61,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.003,333,Yes,0
13760_48_53_57_61,Mid1:CLS,Mid1:CLS,Surface Fire,0.06,17,No,0
13760_48_53_57_61,Mid1:CLS,Mid1:OPN,Mixed Fire,0.03,33,Yes,0
13760_48_53_57_61,Mid1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13760_48_53_57_61,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,20
13760_48_53_57_61,Mid1:OPN,Mid1:OPN,Mixed Fire,0.005,200,No,0
13760_48_53_57_61,Mid1:OPN,Mid1:OPN,Surface Fire,0.15,7,No,0
13760_48_53_57_61,Mid1:OPN,Mid1:OPN,Wind or Weather or Stress,0.004,250,No,0
13770_60_61_63_64_65_66,Early1:OPN,Early1:OPN,Replacement Fire,0.003,333,Yes,0
13770_60_61_63_64_65_66,Late1:CLS,Early1:OPN,Replacement Fire,0.003,333,Yes,0
13770_60_61_63_64_65_66,Late1:CLS,Late1:OPN,Insects or Disease,0.01,100,Yes,0
13770_60_61_63_64_65_66,Late1:CLS,Late1:OPN,Mixed Fire,0.003,333,Yes,0
13770_60_61_63_64_65_66,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.1,10,Yes,0
13770_60_61_63_64_65_66,Late1:OPN,Early1:OPN,Replacement Fire,0.0015,667,Yes,0
13770_60_61_63_64_65_66,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,40
13770_60_61_63_64_65_66,Late1:OPN,Late1:CLS,Wind or Weather or Stress,0.025,40,Yes,0
13770_60_61_63_64_65_66,Late1:OPN,Late1:OPN,Mixed Fire,0.0015,667,No,0
13770_60_61_63_64_65_66,Mid1:OPN,Early1:OPN,Mixed Fire,0.003,333,Yes,0
13770_60_61_63_64_65_66,Mid1:OPN,Mid1:OPN,Surface Fire,0.003,333,No,0
13770_60_61_63_64_65_66,Mid1:OPN,Mid1:OPN,Wind or Weather or Stress,0.1,10,No,0
13780_37_44,Early1:ALL,Early1:ALL,Surface Fire,0.2,5,No,0
13780_37_44,Early1:ALL,Early1:ALL,Wind or Weather or Stress,0.025,40,Yes,0
13780_37_44,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,14
13780_37_44,Late1:CLS,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13780_37_44,Late1:CLS,Late1:CLS,Surface Fire,0.15,7,No,0
13780_37_44,Late1:CLS,Late1:OPN,Mixed Fire,0.02,50,Yes,0
13780_37_44,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.007,143,Yes,0
13780_37_44,Late1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13780_37_44,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,20
13780_37_44,Late1:OPN,Late1:OPN,Surface Fire,0.2,5,No,0
13780_37_44,Late1:OPN,Late1:OPN,Wind or Weather or Stress,0.007,143,No,0
13780_37_44,Mid1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13780_37_44,Mid1:CLS,Mid1:CLS,Surface Fire,0.1,10,No,0
13780_37_44,Mid1:CLS,Mid1:OPN,Mixed Fire,0.07,14,Yes,0
13780_37_44,Mid1:CLS,Mid1:OPN,Wind or Weather or Stress,0.007,143,Yes,0
13780_37_44,Mid1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13780_37_44,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,15
13780_37_44,Mid1:OPN,Mid1:OPN,Surface Fire,0.2,5,No,0
13780_37_44,Mid1:OPN,Mid1:OPN,Wind or Weather or Stress,0.007,143,No,0
13790_60_65,Early1:ALL,Early1:ALL,Replacement Fire,0.15,7,Yes,0
13790_60_65,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,9
13790_60_65,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13790_60_65,Late1:CLS,Late1:CLS,Surface Fire,0.01,100,No,0
13790_60_65,Late1:CLS,Mid1:CLS,Mixed Fire,0.01,100,Yes,0
13790_60_65,Late1:CLS,Mid1:CLS,Wind or Weather or Stress,0.01,100,Yes,0
13790_60_65,Late1:OPN,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13790_60_65,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13790_60_65,Late1:OPN,Late1:OPN,Surface Fire,0.15,7,No,0
13790_60_65,Mid1:CLS,Mid1:CLS,Surface Fire,0.04,25,No,0
13790_60_65,Mid1:CLS,Mid2:ALL,Mixed Fire,0.04,25,Yes,0
13790_60_65,Mid2:ALL,Early1:ALL,Replacement Fire,0.003,333,Yes,0
13790_60_65,Mid2:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,20
13790_60_65,Mid2:ALL,Mid2:ALL,Surface Fire,0.15,7,No,0
13800_55_99,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13800_55_99,Early1:ALL,Early1:ALL,Surface Fire,0.25,4,No,0
13800_55_99,Early1:ALL,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13800_55_99,Early1:ALL,Mid1:CLS,Optional 1,0.25,4,Yes,0
13800_55_99,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13800_55_99,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13800_55_99,Late1:CLS,Mid1:CLS,Wind or Weather or Stress,0.05,20,Yes,0
13800_55_99,Late1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13800_55_99,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13800_55_99,Late1:OPN,Late1:OPN,Surface Fire,0.25,4,No,0
13800_55_99,Late1:OPN,Mid1:OPN,Wind or Weather or Stress,0.02,50,Yes,0
13800_55_99,Mid1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13800_55_99,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13800_55_99,Mid1:CLS,Mid1:OPN,Mixed Fire,0.001,"1,000",Yes,0
13800_55_99,Mid1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13800_55_99,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13800_55_99,Mid1:OPN,Mid1:OPN,Surface Fire,0.25,4,No,0
13810_45,Early1:ALL,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13810_45,Early1:ALL,Early1:ALL,Surface Fire,0.25,4,No,0
13810_45,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,8
13810_45,Late1:CLS,Early1:ALL,Insects or Disease,0.007,143,Yes,0
13810_45,Late1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13810_45,Late1:CLS,Late1:CLS,Surface Fire,0.07,14,No,0
13810_45,Late1:CLS,Late1:OPN,Insects or Disease,0.005,200,Yes,0
13810_45,Late1:CLS,Late1:OPN,Mixed Fire,0.013,77,Yes,0
13810_45,Late1:CLS,Late1:OPN,Wind or Weather or Stress,0.005,200,Yes,0
13810_45,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13810_45,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,16
13810_45,Late1:OPN,Late1:OPN,Surface Fire,0.25,4,No,0
13810_45,Mid1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13810_45,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13810_45,Mid1:CLS,Mid1:CLS,Surface Fire,0.05,20,No,0
13810_45,Mid1:CLS,Mid1:OPN,Mixed Fire,0.013,77,Yes,0
13810_45,Mid1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13810_45,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,12
13810_45,Mid1:OPN,Mid1:OPN,Surface Fire,0.25,4,No,0
13820_55_58,Early1:ALL,Early1:ALL,Surface Fire,0.1,10,No,0
13820_55_58,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,14
13820_55_58,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13820_55_58,Late1:OPN,Early1:ALL,Replacement Fire,0.02,50,Yes,0
13820_55_58,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,50
13820_55_58,Late1:OPN,Late1:OPN,Surface Fire,0.1,10,No,0
13820_55_58,Mid1:CLS,Early1:ALL,Replacement Fire,0.033,30,Yes,0
13820_55_58,Mid1:CLS,Mid1:OPN,Mixed Fire,0.01,100,Yes,0
13820_55_58,Mid1:OPN,Early1:ALL,Replacement Fire,0.02,50,Yes,0
13820_55_58,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,25
13820_55_58,Mid1:OPN,Mid1:OPN,Surface Fire,0.1,10,No,0
13830_32_35_36,Early1:ALL,Early1:ALL,Native Grazing,0.1,10,No,0
13830_32_35_36,Early1:ALL,Early1:ALL,Replacement Fire,0.2,5,Yes,0
13830_32_35_36,Early1:ALL,Mid1:CLS,Alternative Succession,1.0,1,Yes,9
13830_32_35_36,Late1:CLS,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13830_32_35_36,Late1:CLS,Late1:OPN,Mixed Fire,0.007,143,Yes,0
13830_32_35_36,Late1:OPN,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13830_32_35_36,Late1:OPN,Late1:CLS,Alternative Succession,1.0,1,Yes,25
13830_32_35_36,Late1:OPN,Late1:OPN,Competition or Maintenance,0.02,50,No,0
13830_32_35_36,Late1:OPN,Late1:OPN,Mixed Fire,0.01,100,No,0
13830_32_35_36,Late1:OPN,Late1:OPN,Native Grazing,0.1,10,No,0
13830_32_35_36,Late1:OPN,Late1:OPN,Surface Fire,0.2,5,No,0
13830_32_35_36,Mid1:CLS,Early1:ALL,Replacement Fire,0.02,50,Yes,0
13830_32_35_36,Mid1:CLS,Mid1:CLS,Native Grazing,0.04,25,No,0
13830_32_35_36,Mid1:CLS,Mid1:OPN,Mixed Fire,0.05,20,Yes,0
13830_32_35_36,Mid1:OPN,Early1:ALL,Replacement Fire,0.033,30,Yes,0
13830_32_35_36,Mid1:OPN,Mid1:CLS,Alternative Succession,1.0,1,Yes,15
13830_32_35_36,Mid1:OPN,Mid1:OPN,Competition or Maintenance,0.02,50,No,0
13830_32_35_36,Mid1:OPN,Mid1:OPN,Mixed Fire,0.2,5,No,0
13830_32_35_36,Mid1:OPN,Mid1:OPN,Native Grazing,0.1,10,No,0
13840_98,Early1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13840_98,Early1:ALL,Early1:ALL,Surface Fire,0.25,4,No,0
13840_98,Early1:ALL,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13840_98,Early1:ALL,Mid1:CLS,Alternative Succession,0.5,2,Yes,0
13840_98,Late1:CLS,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13840_98,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13840_98,Late1:CLS,Mid1:CLS,Wind or Weather or Stress,0.05,20,Yes,0
13840_98,Late1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13840_98,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13840_98,Late1:OPN,Late1:OPN,Surface Fire,0.25,4,No,0
13840_98,Late1:OPN,Mid1:OPN,Wind or Weather or Stress,0.02,50,Yes,0
13840_98,Mid1:CLS,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13840_98,Mid1:CLS,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13840_98,Mid1:OPN,Early1:ALL,Replacement Fire,0.007,143,Yes,0
13840_98,Mid1:OPN,Early1:ALL,Wind or Weather or Stress,0.01,100,Yes,0
13840_98,Mid1:OPN,Mid1:OPN,Surface Fire,0.25,4,No,0
13850_20,Early1:ALL,Early1:ALL,Native Grazing,0.25,4,No,0
13850_20,Early1:ALL,Early1:ALL,Optional 1,0.1,10,Yes,0
13850_20,Early1:ALL,Early1:ALL,Replacement Fire,0.0667,15,Yes,0
13850_20,Late1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13850_20,Late1:ALL,Late1:ALL,Insects or Disease,0.1,10,No,0
13850_20,Late1:ALL,Late1:ALL,Mixed Fire,0.025,40,No,0
13850_20,Late1:ALL,Late1:ALL,Optional 1,0.1,10,No,0
13850_20,Late1:ALL,Late1:ALL,Surface Fire,0.015,67,No,0
13850_20,Mid1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13850_20,Mid1:ALL,Mid1:ALL,Mixed Fire,0.025,40,No,0
13850_20,Mid1:ALL,Mid1:ALL,Optional 1,0.1,10,No,0
13850_20,Mid1:ALL,Mid1:ALL,Surface Fire,0.015,67,No,0
13850_29_30,Early1:ALL,Early1:ALL,Mixed Fire,0.0333,30,No,0
13850_29_30,Early1:ALL,Early1:ALL,Native Grazing,0.25,4,No,0
13850_29_30,Early1:ALL,Early1:ALL,Optional 1,0.1,10,Yes,0
13850_29_30,Early1:ALL,Early1:ALL,Replacement Fire,0.0333,30,Yes,0
13850_29_30,Late1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13850_29_30,Late1:ALL,Late1:ALL,Insects or Disease,0.1,10,No,0
13850_29_30,Late1:ALL,Late1:ALL,Mixed Fire,0.025,40,No,0
13850_29_30,Late1:ALL,Late1:ALL,Optional 1,0.1,10,No,0
13850_29_30,Late1:ALL,Late1:ALL,Surface Fire,0.015,67,No,0
13850_29_30,Mid1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13850_29_30,Mid1:ALL,Mid1:ALL,Mixed Fire,0.025,40,No,0
13850_29_30,Mid1:ALL,Mid1:ALL,Optional 1,0.1,10,No,0
13850_29_30,Mid1:ALL,Mid1:ALL,Surface Fire,0.015,67,No,0
13850_31_39_40_42,Early1:ALL,Early1:ALL,Mixed Fire,0.0333,30,No,0
13850_31_39_40_42,Early1:ALL,Early1:ALL,Native Grazing,0.35,3,No,0
13850_31_39_40_42,Early1:ALL,Early1:ALL,Optional 1,0.1,10,No,0
13850_31_39_40_42,Early1:ALL,Early1:ALL,Replacement Fire,0.0333,30,Yes,0
13850_31_39_40_42,Late1:ALL,Early1:ALL,Replacement Fire,0.005,200,Yes,0
13850_31_39_40_42,Late1:ALL,Late1:ALL,Mixed Fire,0.005,200,No,0
13850_31_39_40_42,Late1:ALL,Late1:ALL,Optional 1,0.1,10,No,0
13850_31_39_40_42,Late1:ALL,Mid1:ALL,Native Grazing,0.05,20,Yes,0
13850_31_39_40_42,Mid1:ALL,Early1:ALL,Replacement Fire,0.01,100,Yes,0
13850_31_39_40_42,Mid1:ALL,Mid1:ALL,Mixed Fire,0.025,40,No,0
13850_31_39_40_42,Mid1:ALL,Mid1:ALL,Native Grazing,0.25,4,No,0
13850_31_39_40_42,Mid1:ALL,Mid1:ALL,Optional 1,0.1,10,No,0
13850_31_39_40_42,Mid1:ALL,Mid1:ALL,Surface Fire,0.015,67,No,0
13860_66,Early1:OPN,Early1:OPN,Optional 1,0.0005,"2,000",Yes,0
13860_66,Late1:OPN,Early1:OPN,Optional 1,0.0005,"2,000",Yes,0
13870_55_56,Early1:ALL,Mid1:OPN,Alternative Succession,0.05,20,Yes,0
13870_55_56,Late1:CLS,Early1:ALL,Replacement Fire,0.033,30,Yes,0
13870_55_56,Late1:CLS,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13870_55_56,Late1:CLS,Late1:OPN,Insects or Disease,0.017,59,Yes,0
13870_55_56,Late1:CLS,Late1:OPN,Mixed Fire,0.004,250,Yes,0
13870_55_56,Late1:OPN,Early1:ALL,Replacement Fire,0.033,30,Yes,0
13870_55_56,Late1:OPN,Early1:ALL,Wind or Weather or Stress,0.005,200,Yes,0
13870_55_56,Late1:OPN,Late1:OPN,Mixed Fire,0.005,200,No,0
