bps_model_id,state_class_source,state_class_to,agemin,agemax
11060_18,Late3:CLS,Late3:CLS,2,999
11060_20_21_29,Early1:ALL,Mid1:CLS,0,9
11060_20_21_29,Late1:CLS,Late1:CLS,70,999
11060_20_21_29,Mid1:CLS,Late1:CLS,10,69
11060_22,Early1:ALL,Mid1:CLS,0,9
11060_22,Late1:CLS,Late1:CLS,70,999
11060_22,Mid1:CLS,Late1:CLS,10,69
11070_13,Early1:ALL,Mid1:ALL,0,5
11070_13,Late1:ALL,Late1:ALL,21,999
11070_13,Mid1:ALL,Late1:ALL,6,20
11070_15,Early1:ALL,Mid1:CLS,0,4
11070_15,Late1:CLS,Late1:CLS,45,999
11070_15,Late1:OPN,Late1:CLS,5,44
11070_15,Mid1:CLS,Late1:CLS,5,44
11070_17,Early1:ALL,Mid1:ALL,0,5
11070_17,Late1:ALL,Late1:ALL,21,999
11070_17,Mid1:ALL,Late1:ALL,6,20
11070_23_24,Early1:ALL,Mid1:CLS,0,4
11070_23_24,Late1:CLS,Late1:CLS,46,999
11070_23_24,Late2:OPN,Late1:CLS,45,69
11070_23_24,Mid1:CLS,Late1:CLS,5,44
11070_25_28,Early1:ALL,Mid1:CLS,0,4
11070_25_28,Late1:CLS,Late1:CLS,45,999
11070_25_28,Late1:OPN,Late1:CLS,5,44
11070_25_28,Mid1:CLS,Late1:CLS,5,44
11070_27_33,Early1:ALL,Mid1:CLS,0,4
11070_27_33,Late1:CLS,Late1:CLS,31,999
11070_27_33,Mid1:CLS,Late1:CLS,5,30
11071_16,Early1:ALL,Mid1:ALL,0,5
11071_16,Late1:ALL,Late1:ALL,21,999
11071_16,Mid1:ALL,Late1:ALL,6,20
11072_16,Early1:ALL,Mid1:ALL,0,5
11072_16,Late1:ALL,Late1:ALL,21,999
11072_16,Mid1:ALL,Late1:ALL,6,20
11080_17,Early1:ALL,Late1:CLS,1,50
11080_17,Late1:CLS,Late1:CLS,51,999
11080_4_5_13_14_15_24_25,Early1:ALL,Late1:ALL,1,20
11080_4_5_13_14_15_24_25,Late1:ALL,Late1:ALL,21,999
11090_14,Early1:OPN,Mid1:OPN,0,19
11090_14,Late1:CLS,Late1:CLS,95,999
11090_14,Mid1:OPN,Late1:CLS,20,94
11090_15_25,Early1:OPN,Mid1:OPN,0,19
11090_15_25,Late1:CLS,Late1:CLS,95,999
11090_15_25,Mid1:OPN,Late1:CLS,20,94
11090_4_13,Early1:OPN,Mid1:OPN,0,19
11090_4_13,Late1:CLS,Late1:CLS,95,999
11090_4_13,Mid1:OPN,Late1:CLS,20,94
11100_4,Early1:OPN,Late1:CLS,0,10
11100_4,Late1:CLS,Late1:CLS,11,999
11110_26,Early1:OPN,Mid1:CLS,0,5
11110_26,Late1:OPN,Late1:OPN,13,999
11110_26,Mid1:CLS,Late1:OPN,6,12
11110_27_33,Early1:OPN,Mid1:CLS,0,4
11110_27_33,Late1:OPN,Late1:OPN,11,999
11110_27_33,Mid1:CLS,Late1:OPN,5,10
11110_32_35,Early1:OPN,Mid1:CLS,0,5
11110_32_35,Late1:CLS,Late1:CLS,21,999
11110_32_35,Late1:OPN,Late1:OPN,21,999
11110_32_35,Mid1:CLS,Late1:CLS,6,20
11110_34,Early1:OPN,Mid1:CLS,0,5
11110_34,Late1:OPN,Late1:OPN,13,999
11110_34,Mid1:CLS,Late1:OPN,6,12
11120_4_5,Early1:ALL,Mid1:OPN,0,9
11120_4_5,Late1:OPN,Late1:OPN,90,999
11120_4_5,Mid1:OPN,Late1:OPN,10,89
11130_3,Early1:ALL,Mid1:CLS,0,20
11130_3,Late1:OPN,Late1:OPN,21,999
11130_3,Mid1:CLS,Mid1:CLS,21,999
11130_4,Early1:ALL,Mid1:CLS,0,20
11130_4,Late1:OPN,Late1:OPN,21,999
11130_4,Mid1:CLS,Mid1:CLS,21,999
11140_3_6_7,Early1:OPN,Mid1:OPN,0,19
11140_3_6_7,Late1:CLS,Late1:CLS,100,999
11140_3_6_7,Late1:OPN,Late1:OPN,60,999
11140_3_6_7,Mid1:OPN,Late1:OPN,20,59
11140_4_5,Early1:OPN,Mid1:OPN,0,19
11140_4_5,Late1:CLS,Late1:CLS,100,999
11140_4_5,Late1:OPN,Late1:CLS,60,99
11140_4_5,Late2:CLS,Late2:CLS,60,999
11140_4_5,Mid1:OPN,Late1:OPN,20,59
11150_10_19,Early1:OPN,Mid1:OPN,0,19
11150_10_19,Late1:OPN,Late2:OPN,100,399
11150_10_19,Late2:OPN,Late2:OPN,400,999
11150_10_19,Mid1:OPN,Mid2:OPN,20,39
11150_10_19,Mid2:OPN,Late1:OPN,40,99
11150_13,Early1:OPN,Mid1:OPN,0,19
11150_13,Late1:OPN,Late2:OPN,100,399
11150_13,Late2:OPN,Late2:OPN,400,999
11150_13,Mid1:OPN,Mid2:OPN,20,39
11150_13,Mid2:OPN,Late1:OPN,30,99
11150_14,Early1:OPN,Mid1:OPN,0,19
11150_14,Late1:OPN,Late2:OPN,100,399
11150_14,Late2:OPN,Late2:OPN,400,999
11150_14,Mid1:OPN,Mid2:OPN,20,39
11150_14,Mid2:OPN,Late1:OPN,40,99
11150_15_16_23_24,Early1:OPN,Mid1:OPN,0,9
11150_15_16_23_24,Late1:OPN,Late2:OPN,100,399
11150_15_16_23_24,Late2:OPN,Late2:OPN,400,999
11150_15_16_23_24,Mid1:OPN,Mid2:OPN,10,29
11150_15_16_23_24,Mid2:OPN,Late1:OPN,30,99
11150_17,Early1:OPN,Mid1:OPN,0,19
11150_17,Late1:OPN,Late2:OPN,100,399
11150_17,Late2:OPN,Late2:OPN,400,999
11150_17,Mid1:OPN,Mid2:OPN,20,39
11150_17,Mid2:OPN,Late1:OPN,30,99
11150_21_22,Early1:OPN,Mid1:OPN,0,20
11150_21_22,Late1:OPN,Late1:OPN,392,999
11150_21_22,Mid1:OPN,Mid2:OPN,21,90
11150_21_22,Mid2:OPN,Late1:OPN,91,391
11150_28,Early1:CLS,Mid1:OPN,10,29
11150_28,Early1:OPN,Early1:CLS,0,9
11150_28,Late1:CLS,Late1:CLS,400,999
11150_28,Late1:OPN,Late1:CLS,100,399
11150_28,Mid1:OPN,Late1:OPN,30,99
11160_15_25,Early1:ALL,Mid1:CLS,0,9
11160_15_25,Late1:CLS,Late1:CLS,85,984
11160_15_25,Mid1:CLS,Late1:CLS,10,84
11160_24,Early1:ALL,Mid1:CLS,0,9
11160_24,Late1:CLS,Late1:CLS,85,984
11160_24,Mid1:CLS,Late1:CLS,10,99
11160_26,Early1:ALL,Mid1:CLS,0,9
11160_26,Late1:CLS,Late1:CLS,85,999
11160_26,Late1:OPN,Late1:OPN,85,999
11160_26,Mid1:CLS,Late1:CLS,10,84
11170_13_15_28,Early1:ALL,Mid1:OPN,0,49
11170_13_15_28,Late1:CLS,Late1:CLS,150,999
11170_13_15_28,Late1:OPN,Late1:OPN,150,999
11170_13_15_28,Mid1:CLS,Late1:CLS,50,149
11170_13_15_28,Mid1:OPN,Late1:OPN,50,149
11170_16_23_24,Early1:ALL,Mid1:CLS,0,14
11170_16_23_24,Late1:CLS,Late1:CLS,100,999
11170_16_23_24,Late1:OPN,Late1:OPN,100,999
11170_16_23_24,Mid1:CLS,Late1:CLS,15,99
11170_16_23_24,Mid1:OPN,Late1:OPN,15,99
11170_20,Early1:ALL,Mid1:CLS,0,14
11170_20,Late1:CLS,Late1:CLS,100,999
11170_20,Late1:OPN,Late1:OPN,100,999
11170_20,Mid1:CLS,Late1:CLS,15,99
11170_20,Mid1:OPN,Late1:OPN,15,99
11170_29,Early1:ALL,Mid1:OPN,0,29
11170_29,Late1:CLS,Late1:CLS,96,999
11170_29,Late1:OPN,Late1:OPN,81,999
11170_29,Mid1:CLS,Late1:CLS,26,95
11170_29,Mid1:OPN,Late1:OPN,30,80
11170_33,Early1:ALL,Mid1:OPN,0,49
11170_33,Late1:CLS,Late1:CLS,150,999
11170_33,Late1:OPN,Late1:OPN,150,999
11170_33,Mid1:CLS,Late1:CLS,50,149
11170_33,Mid1:OPN,Late1:OPN,50,149
11171_27,Early1:ALL,Mid1:OPN,0,75
11171_27,Late1:OPN,Late1:OPN,150,999
11171_27,Mid1:OPN,Late1:OPN,76,149
11172_27,Early1:ALL,Mid1:OPN,0,49
11172_27,Late1:CLS,Late1:CLS,150,999
11172_27,Late1:OPN,Late1:OPN,150,999
11172_27,Mid1:CLS,Late1:CLS,50,149
11172_27,Mid1:OPN,Late1:OPN,50,149
11180_4,Early1:ALL,Mid1:OPN,0,20
11180_4,Late1:CLS,Late1:CLS,61,999
11180_4,Late1:OPN,Late1:OPN,61,999
11180_4,Mid1:OPN,Late1:OPN,21,60
11190_24_25,Early1:ALL,Mid1:OPN,0,69
11190_24_25,Late1:CLS,Late1:CLS,195,259
11190_24_25,Late1:OPN,Late1:OPN,240,999
11190_24_25,Mid1:CLS,Late1:CLS,50,149
11190_24_25,Mid1:OPN,Late1:OPN,70,239
11190_26,Early1:ALL,Mid1:CLS,0,9
11190_26,Late1:CLS,Late1:CLS,85,999
11190_26,Late1:OPN,Late1:OPN,85,999
11190_26,Mid1:CLS,Late1:CLS,10,84
11190_27,Early1:ALL,Mid1:OPN,0,69
11190_27,Late1:CLS,Late1:CLS,150,999
11190_27,Late1:OPN,Late1:OPN,240,999
11190_27,Mid1:CLS,Late1:CLS,50,149
11190_27,Mid1:OPN,Late1:OPN,70,239
11190_28,Early1:ALL,Mid1:OPN,0,69
11190_28,Late1:CLS,Late1:CLS,195,259
11190_28,Late1:OPN,Late1:OPN,240,999
11190_28,Mid1:CLS,Late1:CLS,50,149
11190_28,Mid1:OPN,Late1:OPN,70,239
11190_34,Early1:ALL,Mid1:OPN,0,20
11190_34,Late1:CLS,Late1:CLS,51,999
11190_34,Mid1:OPN,Late1:CLS,21,50
11200_1_2_7,Early1:ALL,Mid1:OPN,0,29
11200_1_2_7,Late1:CLS,Late1:CLS,90,999
11200_1_2_7,Late1:OPN,Late1:OPN,90,999
11200_1_2_7,Mid1:CLS,Late1:CLS,30,89
11200_1_2_7,Mid1:OPN,Late1:OPN,30,89
11210_14,Early1:ALL,Mid1:ALL,0,2
11210_14,Late1:CLS,Late1:CLS,22,999
11210_14,Mid1:ALL,Mid2:ALL,3,14
11210_14,Mid2:ALL,Late1:CLS,15,21
11210_15,Early1:ALL,Mid1:ALL,0,2
11210_15,Late1:CLS,Late1:CLS,22,999
11210_15,Mid1:ALL,Mid2:ALL,3,14
11210_15,Mid2:ALL,Late1:CLS,15,21
11210_24,Early1:ALL,Mid1:CLS,0,2
11210_24,Late1:OPN,Late1:OPN,23,999
11210_24,Mid1:CLS,Mid1:OPN,3,14
11210_24,Mid1:OPN,Late1:OPN,15,22
11210_25,Early1:ALL,Mid1:ALL,0,15
11210_25,Late1:ALL,Late1:ALL,51,999
11210_25,Mid1:ALL,Late1:ALL,16,50
11210_26,Early1:OPN,Mid1:OPN,0,5
11210_26,Mid1:OPN,Mid2:OPN,6,50
11210_26,Mid2:OPN,Mid2:OPN,51,999
11210_27,Early1:ALL,Mid1:ALL,0,5
11210_27,Mid1:ALL,Mid2:ALL,6,50
11210_27,Mid2:ALL,Mid2:ALL,51,999
11220_25,Early1:OPN,Mid1:ALL,0,15
11220_25,Mid1:ALL,Mid1:ALL,16,999
11220_26,Early1:OPN,Mid1:CLS,0,50
11220_26,Mid1:CLS,Mid1:CLS,51,999
11220_27,Late1:ALL,Late1:ALL,0,999
11230_1_7_8_9,Early1:ALL,Mid1:CLS,0,1
11230_1_7_8_9,Late1:OPN,Late1:OPN,51,999
11230_1_7_8_9,Mid1:CLS,Late1:OPN,2,50
11230_10_18,Early1:OPN,Mid1:OPN,0,54
11230_10_18,Mid1:OPN,Mid1:OPN,55,999
11240_1_7_8_9,Early1:ALL,Mid1:OPN,0,55
11240_1_7_8_9,Late1:CLS,Late1:CLS,77,999
11240_1_7_8_9,Mid1:OPN,Late1:CLS,56,76
11240_10_12_17_18_19_21,Early1:ALL,Late1:OPN,0,24
11240_10_12_17_18_19_21,Late1:CLS,Late1:CLS,120,999
11240_10_12_17_18_19_21,Late1:OPN,Late1:OPN,25,999
11250_1_7_8_9_10_19,Early1:ALL,Mid1:OPN,0,49
11250_1_7_8_9_10_19,Late1:CLS,Late1:CLS,80,999
11250_1_7_8_9_10_19,Late1:OPN,Late1:CLS,67,79
11250_1_7_8_9_10_19,Mid1:OPN,Late1:OPN,50,66
11250_20_29_30_31_33,Early1:ALL,Mid1:OPN,0,40
11250_20_29_30_31_33,Late1:CLS,Late1:CLS,101,999
11250_20_29_30_31_33,Mid1:OPN,Late1:CLS,41,100
11250_6_12_13_15_16_17_18_23_24_25_28,Early1:OPN,Mid1:OPN,0,19
11250_6_12_13_15_16_17_18_23_24_25_28,Late1:CLS,Late1:CLS,40,999
11250_6_12_13_15_16_17_18_23_24_25_28,Mid1:OPN,Late1:CLS,20,39
11260_1_7_8_9_10_19,Early1:ALL,Mid1:OPN,0,18
11260_1_7_8_9_10_19,Late1:CLS,Late1:CLS,31,999
11260_1_7_8_9_10_19,Late1:OPN,Late1:CLS,26,30
11260_1_7_8_9_10_19,Mid1:OPN,Late1:OPN,19,25
11260_13,Early1:OPN,Mid1:OPN,0,11
11260_13,Late1:CLS,Late1:CLS,50,999
11260_13,Late1:OPN,Late2:CLS,70,114
11260_13,Late2:CLS,Late2:CLS,115,999
11260_13,Mid1:OPN,Late1:CLS,12,49
11260_20_29_33,Early1:ALL,Mid1:OPN,0,13
11260_20_29_33,Late1:CLS,Late1:CLS,46,999
11260_20_29_33,Mid1:OPN,Late1:CLS,14,45
11260_21,Early1:ALL,Mid1:OPN,0,13
11260_21,Late1:CLS,Late1:CLS,41,999
11260_21,Mid1:OPN,Late1:CLS,14,40
11260_22,Early1:ALL,Mid1:OPN,0,11
11260_22,Late1:CLS,Late1:CLS,50,999
11260_22,Late1:OPN,Late1:CLS,21,49
11260_22,Mid1:OPN,Late1:OPN,12,20
11260_6_12_17_18_28,Early1:OPN,Mid1:OPN,0,11
11260_6_12_17_18_28,Late1:CLS,Late1:CLS,50,999
11260_6_12_17_18_28,Late1:OPN,Late2:CLS,70,114
11260_6_12_17_18_28,Late2:CLS,Late2:CLS,115,999
11260_6_12_17_18_28,Mid1:OPN,Late1:CLS,12,49
11261_16_23_24,Early1:OPN,Mid1:OPN,0,11
11261_16_23_24,Late1:CLS,Late1:CLS,50,999
11261_16_23_24,Late1:OPN,Late2:CLS,70,114
11261_16_23_24,Late2:CLS,Late2:CLS,115,999
11261_16_23_24,Mid1:OPN,Late1:CLS,12,49
11262_16_23,Early1:ALL,Mid1:OPN,1,24
11262_16_23,Late1:CLS,Late1:CLS,120,999
11262_16_23,Mid1:OPN,Late1:CLS,25,119
11270_10_12_13_17_18,Early1:ALL,Mid1:OPN,0,19
11270_10_12_13_17_18,Mid1:OPN,Mid1:OPN,20,999
11270_14,Early1:OPN,Mid1:OPN,0,19
11270_14,Mid1:OPN,Mid1:OPN,20,999
11270_15,Early1:ALL,Mid1:OPN,0,24
11270_15,Late1:OPN,Late1:OPN,145,999
11270_15,Mid1:OPN,Mid1:OPN,25,999
11270_16_23_24_25,Early1:ALL,Mid1:OPN,0,24
11270_16_23_24_25,Late1:OPN,Late1:OPN,120,999
11270_16_23_24_25,Mid1:OPN,Mid1:OPN,25,999
11270_21,Early1:ALL,Mid1:OPN,0,19
11270_21,Mid1:OPN,Mid1:OPN,20,999
11270_22,Early1:ALL,Mid1:OPN,0,9
11270_22,Mid1:OPN,Mid1:OPN,10,999
11270_28,Early1:ALL,Mid1:OPN,0,24
11270_28,Late1:OPN,Late1:OPN,145,999
11270_28,Mid1:OPN,Mid1:OPN,25,144
11270_7_8_9,Early1:ALL,Mid1:OPN,0,9
11270_7_8_9,Late1:OPN,Late1:OPN,20,999
11270_7_8_9,Mid1:OPN,Late1:OPN,10,19
11280_2_3_4,Early1:ALL,Mid1:CLS,0,5
11280_2_3_4,Late1:CLS,Late1:CLS,30,999
11280_2_3_4,Mid1:CLS,Mid1:CLS,6,999
11290_4_5,Early1:ALL,Mid1:CLS,0,3
11290_4_5,Mid1:CLS,Mid1:CLS,4,999
11300_3_4,Early1:OPN,Late1:CLS,0,10
11300_3_4,Late1:CLS,Late1:CLS,11,999
11310_2_3_4,Early1:ALL,Mid1:CLS,0,1
11310_2_3_4,Late1:OPN,Late1:OPN,6,999
11310_2_3_4,Mid1:CLS,Mid1:CLS,2,999
11320_31_38,Early1:OPN,Mid1:OPN,0,6
11320_31_38,Late1:CLS,Late1:CLS,13,999
11320_31_38,Mid1:OPN,Mid1:OPN,7,999
11320_32_34_35,Early1:OPN,Late1:CLS,0,3
11320_32_34_35,Late1:CLS,Late1:CLS,4,999
11320_32_34_35,Late2:CLS,Late2:CLS,12,999
11320_33,Early1:OPN,Late1:CLS,0,15
11320_33,Late1:CLS,Late1:CLS,16,999
11320_33,Late2:CLS,Late2:CLS,16,999
11330_25,Early1:OPN,Late1:OPN,0,5
11330_25,Late1:OPN,Late1:OPN,6,999
11340_10,Early1:ALL,Late1:CLS,0,4
11340_10,Late1:CLS,Late1:CLS,5,504
11340_8_9,Early1:ALL,Mid1:CLS,0,1
11340_8_9,Late1:OPN,Late1:OPN,16,999
11340_8_9,Mid1:CLS,Late1:OPN,2,15
11350_13_14,Early1:OPN,Mid1:OPN,0,19
11350_13_14,Mid1:OPN,Mid1:OPN,20,999
11350_15_28,Early1:OPN,Mid1:OPN,0,2
11350_15_28,Late1:OPN,Late1:OPN,38,999
11350_15_28,Mid1:CLS,Mid1:CLS,1,999
11350_15_28,Mid1:OPN,Late1:OPN,3,37
11350_16_23_24,Early1:OPN,Mid1:OPN,0,2
11350_16_23_24,Late1:OPN,Late1:OPN,38,999
11350_16_23_24,Mid1:OPN,Late1:OPN,3,37
11350_16_23_24,Mid2:CLS,Mid2:CLS,1,999
11350_22,Early1:OPN,Mid1:OPN,0,2
11350_22,Late1:OPN,Late1:OPN,38,999
11350_22,Mid1:CLS,Mid1:CLS,1,999
11350_22,Mid1:OPN,Late1:OPN,3,37
11350_25,Early1:OPN,Mid1:OPN,0,2
11350_25,Late1:OPN,Late1:OPN,38,999
11350_25,Mid1:CLS,Mid1:CLS,1,999
11350_25,Mid1:OPN,Late1:OPN,3,37
11350_7_8_9_10_12_17_18,Early1:OPN,Late1:OPN,0,19
11350_7_8_9_10_12_17_18,Late1:OPN,Late1:OPN,20,999
11360_6,Early1:ALL,Late1:CLS,0,2
11360_6,Late1:CLS,Late1:CLS,3,999
11370_3_6,Early1:OPN,Mid1:CLS,0,2
11370_3_6,Late1:OPN,Late1:OPN,23,522
11370_3_6,Mid1:CLS,Late1:OPN,3,22
11380_1,Early1:ALL,Late1:CLS,0,14
11380_1,Late1:CLS,Late1:CLS,15,999
11380_3_5,Early1:ALL,Late1:CLS,0,15
11380_3_5,Late1:CLS,Late1:CLS,15,999
11380_6,Early1:ALL,Late2:CLS,0,5
11380_6,Late2:CLS,Late2:CLS,5,999
11390_10_19,Early1:ALL,Mid1:CLS,0,1
11390_10_19,Late1:CLS,Late1:CLS,6,999
11390_10_19,Mid1:CLS,Late1:CLS,2,6
11390_18,Early1:ALL,Mid1:CLS,0,4
11390_18,Mid1:CLS,Mid1:OPN,5,64
11390_18,Mid1:OPN,Mid1:OPN,65,999
11390_20,Early1:OPN,Mid1:CLS,0,3
11390_20,Mid1:CLS,Mid1:CLS,4,999
11390_21,Early1:ALL,Mid1:CLS,0,1
11390_21,Late1:CLS,Late1:CLS,36,999
11390_21,Mid1:CLS,Late1:CLS,2,35
11390_22,Early1:ALL,Mid1:CLS,0,1
11390_22,Late1:CLS,Late1:CLS,36,999
11390_22,Mid1:CLS,Late1:CLS,2,35
11390_29,Early1:OPN,Mid1:CLS,0,3
11390_29,Mid1:CLS,Mid1:CLS,4,999
11390_8_9,Early1:ALL,Late2:CLS,0,1
11390_8_9,Late1:CLS,Late1:CLS,60,999
11390_8_9,Late2:CLS,Late2:CLS,2,999
11400_10_19,Early1:ALL,Late1:CLS,0,4
11400_10_19,Late1:CLS,Late1:CLS,5,999
11400_20,Early1:ALL,Late1:CLS,0,4
11400_20,Late1:CLS,Late1:CLS,5,999
11400_21,Early1:ALL,Late1:CLS,0,3
11400_21,Late1:CLS,Late1:CLS,4,999
11400_29,Early1:ALL,Late1:CLS,0,4
11400_29,Late1:CLS,Late1:CLS,5,999
11400_9,Early1:ALL,Early1:ALL,0,999
11400_9,Late1:OPN,Late1:OPN,1,999
11410_20,Early1:ALL,Late1:CLS,0,15
11410_20,Late1:CLS,Late1:CLS,16,999
11410_20,Mid1:OPN,Mid1:OPN,1,999
11410_29_30,Early1:ALL,Mid1:CLS,0,3
11410_29_30,Mid1:CLS,Mid1:CLS,4,999
11410_31,Early1:OPN,Mid1:OPN,0,3
11410_31,Late1:CLS,Late1:CLS,13,999
11410_31,Mid1:OPN,Mid1:OPN,4,999
11410_39,Early1:OPN,Mid1:OPN,0,3
11410_39,Late1:CLS,Late1:CLS,13,999
11410_39,Mid1:OPN,Mid1:OPN,4,999
11410_40,Early1:OPN,Mid1:OPN,0,3
11410_40,Late1:CLS,Late1:CLS,13,999
11410_40,Mid1:OPN,Mid1:OPN,4,999
11420_8,Early1:ALL,Mid1:CLS,0,4
11420_8,Late1:CLS,Late1:CLS,20,999
11420_8,Mid1:CLS,Mid1:CLS,5,204
11420_8,Mid1:OPN,Mid1:OPN,10,999
11420_9_10,Early1:ALL,Mid1:CLS,0,4
11420_9_10,Mid1:CLS,Mid1:CLS,5,204
11430_9_19_21_28,Early1:ALL,Late1:CLS,0,9
11430_9_19_21_28,Late1:CLS,Late1:CLS,10,999
11440_12_16_19_28,Early1:ALL,Late1:CLS,0,2
11440_12_16_19_28,Late1:CLS,Late1:CLS,3,999
11440_21_22,Early1:ALL,Late1:CLS,0,2
11440_21_22,Late1:CLS,Late1:CLS,3,999
11450_13,Early1:OPN,Mid1:CLS,0,2
11450_13,Late1:OPN,Late1:OPN,23,522
11450_13,Mid1:CLS,Late1:OPN,3,22
11450_16,Early1:OPN,Mid1:OPN,0,2
11450_16,Late1:OPN,Late1:OPN,23,522
11450_16,Mid1:OPN,Late1:OPN,3,22
11450_17,Early1:OPN,Mid1:CLS,0,2
11450_17,Late1:OPN,Late1:OPN,23,522
11450_17,Mid1:CLS,Late1:OPN,3,22
11450_20,Early1:OPN,Mid1:OPN,0,2
11450_20,Late1:OPN,Late1:OPN,23,999
11450_20,Mid1:OPN,Late1:OPN,3,22
11450_21,Early1:OPN,Mid1:OPN,0,2
11450_21,Late1:OPN,Late1:OPN,23,999
11450_21,Mid1:OPN,Late1:OPN,3,22
11450_22_24_28,Early1:OPN,Mid1:OPN,0,2
11450_22_24_28,Late1:OPN,Late1:OPN,23,999
11450_22_24_28,Mid1:OPN,Late1:OPN,3,22
11450_29,Early1:OPN,Mid1:OPN,0,2
11450_29,Mid1:OPN,Mid1:OPN,3,999
11450_9_10_19,Early1:OPN,Mid1:OPN,0,2
11450_9_10_19,Late1:OPN,Late1:OPN,23,999
11450_9_10_19,Mid1:OPN,Late1:OPN,3,22
11460_15_16_23_24_25_28,Early1:ALL,Mid1:CLS,0,4
11460_15_16_23_24_25_28,Late1:CLS,Late1:CLS,10,909
11460_15_16_23_24_25_28,Mid1:CLS,Late1:CLS,5,9
11460_26,Early1:ALL,Early1:ALL,0,999
11460_27,Early1:ALL,Late1:CLS,0,4
11460_27,Late1:CLS,Late1:CLS,5,999
11470_27_33,Early1:ALL,Late1:CLS,0,6
11470_27_33,Late1:CLS,Late1:CLS,7,999
11470_28,Early1:ALL,Mid1:OPN,0,4
11470_28,Mid1:CLS,Mid1:CLS,3,999
11470_28,Mid1:OPN,Mid1:OPN,5,999
11480_20_29_30,Early1:OPN,Late1:CLS,0,3
11480_20_29_30,Late1:CLS,Late1:CLS,4,999
11480_31_38,Early1:OPN,Early1:OPN,0,2
11480_31_38,Late1:CLS,Late1:CLS,11,999
11480_31_38,Mid1:OPN,Late1:CLS,3,10
11480_32,Early1:OPN,Mid1:CLS,0,3
11480_32,Late1:ALL,Late1:ALL,45,999
11480_32,Mid1:CLS,Mid1:CLS,4,999
11480_34_35,Early1:OPN,Late1:OPN,0,3
11480_34_35,Late1:CLS,Late1:CLS,45,999
11480_34_35,Late1:OPN,Late1:OPN,4,999
11490_25,Early1:OPN,Late1:CLS,0,2
11490_25,Late1:CLS,Late1:CLS,3,999
11490_25,Late1:OPN,Late1:OPN,4,999
11490_26,Early1:OPN,Mid1:ALL,0,2
11490_26,Late1:ALL,Late1:OPN,4,8
11490_26,Late1:OPN,Late1:OPN,9,999
11490_26,Mid1:ALL,Mid1:ALL,3,999
11490_27_38,Mid1:OPN,Mid1:OPN,1,999
11490_27_38,Mid2:CLS,Mid2:CLS,0,999
11490_27_38,Mid3:CLS,Mid3:CLS,2,999
11490_28,Early1:ALL,Mid1:OPN,0,4
11490_28,Late1:OPN,Late1:OPN,0,999
11490_28,Mid1:CLS,Mid1:CLS,3,999
11490_28,Mid1:OPN,Mid1:OPN,5,999
11490_29,Mid1:OPN,Mid1:OPN,1,999
11490_29,Mid2:CLS,Mid2:CLS,0,999
11490_29,Mid3:CLS,Mid3:CLS,2,999
11490_31_33,Mid1:OPN,Mid1:OPN,1,999
11490_31_33,Mid2:CLS,Mid2:CLS,0,999
11490_31_33,Mid3:CLS,Mid3:CLS,2,999
11490_34_35,Early1:OPN,Late1:CLS,0,3
11490_34_35,Late1:CLS,Late1:CLS,4,999
11500_31_39_40,Early1:OPN,Mid1:CLS,0,1
11500_31_39_40,Late1:CLS,Late1:CLS,8,999
11500_31_39_40,Mid1:CLS,Late1:CLS,2,7
11500_38,Early1:OPN,Mid1:CLS,0,1
11500_38,Late1:CLS,Late1:CLS,8,999
11500_38,Mid1:CLS,Late1:CLS,2,7
11510_4_5,Early1:OPN,Mid1:OPN,0,9
11510_4_5,Late1:CLS,Late1:CLS,50,999
11510_4_5,Mid1:OPN,Late1:CLS,10,49
11520_2_3_7,Early1:ALL,Mid1:ALL,0,4
11520_2_3_7,Late1:CLS,Late1:CLS,25,999
11520_2_3_7,Mid1:ALL,Late1:CLS,5,24
11520_4_5,Early1:ALL,Mid1:ALL,0,4
11520_4_5,Late1:CLS,Late1:CLS,25,999
11520_4_5,Mid1:ALL,Late1:CLS,5,24
11520_6,Early1:ALL,Mid1:ALL,0,4
11520_6,Late1:CLS,Late1:CLS,25,999
11520_6,Mid1:ALL,Late1:CLS,5,24
11530_16_23_24_25_27,Early1:ALL,Mid1:OPN,0,2
11530_16_23_24_25_27,Late1:OPN,Late1:OPN,21,520
11530_16_23_24_25_27,Mid1:OPN,Late1:OPN,3,20
11530_20_22_29_30,Early1:ALL,Late1:OPN,0,2
11530_20_22_29_30,Late1:OPN,Late1:OPN,3,999
11530_28,Early1:ALL,Mid1:OPN,0,2
11530_28,Late1:OPN,Late1:OPN,21,999
11530_28,Mid1:OPN,Late1:OPN,3,20
11530_6_10_12_13_17_18_19_21,Early1:ALL,Late1:OPN,0,4
11530_6_10_12_13_17_18_19_21,Late1:OPN,Late1:OPN,5,999
11530_7_8_9,Early1:ALL,Mid1:OPN,0,4
11530_7_8_9,Late1:OPN,Late1:OPN,21,999
11530_7_8_9,Mid1:OPN,Late1:OPN,5,20
11540_1_7_8_9,Early1:ALL,Mid1:ALL,0,14
11540_1_7_8_9,Late1:ALL,Late1:ALL,50,999
11540_1_7_8_9,Mid1:ALL,Late1:ALL,15,49
11540_10_19,Early1:ALL,Mid1:OPN,0,4
11540_10_19,Late1:CLS,Late1:CLS,25,999
11540_10_19,Mid1:OPN,Late1:CLS,5,24
11540_13,Early1:ALL,Mid1:OPN,0,4
11540_13,Late1:CLS,Late1:CLS,20,999
